Department,Course Number,Course Name,Credits,Semesters Offered,Pre-Requisite(s)
MSE,4292,Light and Photonic Materials,3.0,Fall,PH 2200 or EE 2190 or EE 3140
MSE,4310,Principles of Metal Casting,3.0,Fall,MY 2100 or MSE 2100 or BE 2800
MSE,4320,Corrosion and Environmental Effects,3.0,Fall,MY 2100 or MSE 2100 or BE 2800
MSE,4325,Fundamentals of Corrosion,1.0,Fall,CH 1150 and CH 1151
MSE,4330,Advanced Physical Metallurgy,3.0,Spring,MY 3300 or MSE 3140
MSE,4340,Metal Additive Manufacturing,3.0,Spring,MSE 3110 and MSE 3140
MSE,4410,Science of Ceramic Materials,3.0,Spring,MY 2100 or MSE 2100 or BE 2800
MSE,4430,Composite Materials,3.0,Spring,MY 2100 or MSE 2100 or BE 2800
MSE,4520,Materials Forensics,3.0,Fall,(MSE 2100 or BE 2800) and MSE 2110
MSE,4530,Scanning Electron Microscopy and X-ray Microanalysis,3.0,Spring,
MSE,4540,"Computational Materials Science: Theory, Modeling, Simulation, and Practice",3.0,Fall,
MSE,4740,Hydrometallurgy/Pyrometallurgy,4.0,Spring,CH 1122 or (CH 1160 and CH 1161)
MSE,4777,Distributed Additive Manufacturing Using Open-Source 3-D Printing,3.0,Fall,
MSE,4970,Special Topics - Materials Science &amp; Engineering,var,"Fall, Spring, Summer",
MSE,4990,Undergraduate Research,var,"Fall, Spring, Summer",
MUS,1000,Music Appreciation,3.0,"Fall, Spring, Summer",
MUS,1100,Western Music Fundamentals,3.0,Fall,
MUS,1140,Popular Songwriting,3.0,Fall,
MUS,1510,Huskies Pep Band,1.0,"Fall, Spring",
MUS,1511,Campus Concert Band,1.0,Spring,
MUS,1530,Workshop Brass Band,1.0,"Fall, Spring",
MUS,1570,Private Music Instruction,1.0,"Fall, Spring, Summer",
MUS,1580,Group Voice,3.0,Spring,
MUS,2000,History of Classical Music,3.0,Spring,
MUS,2001,Film Music,3.0,On Demand,
MUS,2020,History of Rock,3.0,"Fall, Summer",
MUS,2030,History of Jazz,3.0,"Fall, in odd years",
MUS,2040,Music and Tradition,3.0,Spring,
MUS,2101,Western Music Theory I,3.0,Spring,FA 2501 or MUS 1100
MUS,2102,Western Music Theory II,3.0,Fall,FA 2500 or MUS 2101
MUS,2103,Jazz Theory and Aural Skills,3.0,"Spring, in even years",MUS 1100 or FA 2501
MUS,2530,Research and Development Jazz Band,1.0,"Fall, Spring",
MUS,2580,Concert Choir,1.0,"Fall, Spring",
MUS,3020,Beatles and Beach Boys,3.0,Summer,
MUS,3101,Music Composition I,3.0,Fall,(FA 2500 or MUS 2101) and (FA 3530 or MUS 2102(C))
MUS,3102,Music Composition II,3.0,Spring,(FA 2500 or MUS 2101) and (FA 3530 or MUS 2102) and (FA 3112 or MUS 3101)
MUS,3130,Jazz Improvisation,3.0,"Fall, in even years",MUS 2103
MUS,3210,Electronic Music: History and Practice,3.0,"Spring, Summer, in even years",(FA 1601 and FA 1602) or (SND 1101 and SND 1102)
MUS,3500,Keweenaw Symphony Orchestra,1.0,"Fall, Spring",
MUS,3510,Superior Wind Symphony,1.0,"Fall, Spring",
MUS,3530,Jazz Lab Band,1.0,"Fall, Spring",
MUS,3580,Chamber Choir,1.0,"Fall, Spring",
MUS,3700,Visual &amp; Performing Arts Tour,var,On Demand,
MUS,3850,Special Topics: Music,var,On Demand,
MUS,4100,Conducting and Interpretation,3.0,Spring,FA 2500 or FA 2501 or MUS 1100 or MUS 2101
MUS,4130,Jazz Arranging,3.0,"Spring, in odd years",MUS 2103
MUS,4510,Chamber Music Ensemble,1.0,On Demand,
MUS,4530,Jazz Combo,var,"Fall, Spring",
MUS,4800,Independent Study: Music,var,"Fall, Spring",
MUS,4900,Visual and Performing Arts Final Project,var,"Fall, Spring, Summer",
NUR,1100,Introduction to Nursing,2.0,Fall,
NUR,2000,Pharmacology,3.0,Fall,(CH 1000 or CH 1150) and BL 2020 and BL 2021
NUR,2020,Health Assessment and Interview,3.0,Fall,BL 1710 and BL 2020 and BL 2021
NUR,2030,Dosage Calculations,1.0,Fall,MA 1020 or MA 1030 or MA 1031 or MA 1032 or MA 1135 or MA 1160 or MA 1161
NUR,2040,Fundamentals of Nursing Practice,6.0,Fall,BL 2020 and BL 2021
NUR,2050,Application of Nursing Practice,2.0,Spring,NUR 2020 and NUR 2040
NUR,2060,Pathophysiology,3.0,Spring,CH 1000 or (CH 1150 and CH 1151) and BL 2020 and BL 2021
NUR,3000,Psychiatric Mental Health Nursing,6.0,Spring,NUR 2000 and NUR 2020 and NUR 2040
NUR,3120,Nursing Theory,2.0,Fall,UN 1015 and NUR 2040
NUR,3180,Nursing Research/Statistics,3.0,Spring,(MA 1020 or MA 1031 or MA 1032 or MA 1160 or MA 1161 or MA 1135) and NUR 3120
NUR,3200,Maternal - Child Nursing,9.0,Fall,NUR 3000 and PSY 2300
NUR,3240,Adult Medical Surgical Nursing I,3.0,Fall,NUR 3000
NUR,3280,Adult Medical Surgical Nursing II,10.0,Spring,NUR 3200 and NUR 3240
NUR,4000,Acute and Urgent Clinical Nursing,3.0,Summer,NUR 3180 and NUR 3280 and PSY 2300
NUR,4020,Nursing Management/Leadership,6.0,Fall,NUR 3120 and NUR 3180 and NUR 4000
NUR,4040,Issues in Professional Nursing,2.0,Fall,NUR 3120 and NUR 3180 and NUR 4000
NUR,4060,Community Nursing,6.0,Spring,NUR 4040
NUR,4080,Nursing Capstone,2.0,Spring,
OSM,3000,Operations and Supply Chain Management,3.0,"Fall, Spring, Summer",(MA 1135 or MA 1160 or MA 1161 or MA 1121) and (MA 2710 or MA 2720 or MA 3710 or MA 3720 or EET 2010 or BUS 2100 or CEE 3710)
OSM,3150,Introduction to Supply Chain Management,3.0,Fall,OSM 3000(C)
OSM,3600,Procurement and Supply Management,3.0,Fall,
OSM,4300,Project Management,3.0,"Fall, Spring, Summer",BUS 2100 or CEE 3710 or MA 2720 or MA 3710 or EE 3180 or BE 2110 or MA 2710 or PSY 2720
OSM,4350,Advanced Project Management,3.0,Spring,OSM 3200 or ENG 4300 or OSM 4300
OSM,4650,Six Sigma Fundamentals,3.0,"Fall, Spring",MA 2710 or MA 2720 or MA 3710 or MA 3720 or BUS 2100 or CE 3710 or CEE 3710
OSM,4700,Logistics and Transportation Management,3.0,Spring,(MA 2710 or MA 2720 or MA 3710 or CE 3710 or CEE 3710) and (MA 1135 or MA 1160 or MA 1161 or MA 1121)
OSM,4990,Special Topics in Supply Chain and Operations Management,3.0,On Demand,OSM 3000
PE,1000,Fitness Foundations,1.0,"Fall, Spring",
PE,1010,Active Michigan Tech,1.0,"Fall, Spring, Summer",
PE,1028,Ski Patrol - Outdoor Emergency Transport,1.0,Spring,
PE,1101,Team Sports,1.0,"Fall, Spring",
PE,1102,Hockey,1.0,"Fall, Spring",
PE,1103,Bait and Fly Casting,1.0,On Demand,
PE,1105,Bowling,1.0,"Fall, Spring",
PE,1106,Golf,1.0,"Fall, Spring",
PE,1108,Broomball,1.0,Spring,
PE,1109,Aikido,1.0,"Fall, Spring",
PE,1113,Disc Sports,1.0,"Fall, Spring",
PE,1115,Beginning Swimming,1.0,"Fall, Spring, Summer",
PE,1116,Intermediate Swimming,1.0,"Fall, Spring",
PE,1117,Fitness Swimming,1.0,"Fall, Spring",
PE,1118,Weight/Fitness Training,1.0,"Fall, Spring",
PE,1119,Conditioning,1.0,"Fall, Spring",
PE,1120,Beginning Alpine Skiing (Downhill),1.0,Spring,
PE,1121,Beginning Snowboarding,1.0,Spring,
PE,1123,Telemark Skiing,1.0,Spring,
PE,1124,Intermediate Alpine Skiing (Downhill),1.0,Spring,
PE,1125,Intermediate Snowboarding,1.0,Spring,
PE,1126,Advanced Skiing,1.0,Spring,
PE,1127,Advanced Snowboarding,1.0,Spring,
PE,1128,Alpine Skiing Fusion,1.0,Spring,
PE,1129,Snowboard Fusion,1.0,Spring,
PE,1135,Cross Country Skiing,1.0,Spring,
PE,1138,Racquet Sports,1.0,"Fall, Spring",
PE,1140,Tennis,1.0,"Fall, Spring",
PE,1142,Introduction to Brazilian Jiu Jitsu,1.0,"Fall, Spring",
PE,1145,Rifle Marksmanship,1.0,"Fall, Spring",
PE,1146,Billiards,1.0,"Fall, Spring",
PE,1148,Skating,1.0,"Fall, Spring",
PE,1150,Lifetime Activities,1.0,Summer,
PE,1152,Social Dance,1.0,"Fall, Spring",
PE,1153,Zumba,1.0,"Fall, Spring",
PE,1154,Aerobics,1.0,"Fall, Spring",
PE,1155,Road Biking,1.0,Fall,
PE,1156,Mountain Biking,1.0,"Fall, Summer",
PE,1165,Rowing,1.0,"Fall, Spring",
PE,1167,Beginning Yoga,1.0,"Fall, Spring",
PE,1169,Indoor Cycling,1.0,"Fall, Spring",
PE,1170,TaeKwonDo,1.0,"Fall, Spring",
PE,1175,Hiking,1.0,Summer,
PE,1177,Fundamentals of Laser Tag,1.0,"Fall, Spring, Summer",
PE,1205,Special Topics,0.5,"Fall, Spring, Summer",
PE,1209,Intermediate Aikido,1.0,On Demand,
PE,1210,Special Topics,1.0,"Fall, Spring, Summer",
PE,1220,Introduction to Canoeing,1.0,Fall,
PE,1225,Indoor Rock Climbing,1.0,"Fall, Spring",
PE,1230,Introduction to Kayaking,1.0,Fall,
PE,1235,Introduction to Log Rolling,1.0,"Fall, Spring, Summer",
PE,1240,Snowshoeing,1.0,Spring,
PE,1242,Brazilian Jiu Jitsu II,1.0,"Fall, Spring",
PE,1245,Wilderness First Responder,1.0,On Demand,
PE,1250,Paintball,1.0,"Fall, Spring",
PE,1267,Intermediate Yoga,1.0,"Fall, Spring",
PE,1270,Cardio TaeKwonDo,1.0,"Fall, Spring",
PE,1277,Strategies of Laser Tag,1.0,"Fall, Spring",
PE,1330,Club Sports,1.0,"Fall, Spring",
PE,1342,Intro to Kickboxing,1.0,"Fall, Spring",
PE,1367,Mindful Yoga,1.0,"Fall, Spring, Summer",
PE,1425,Intramurals,1.0,"Fall, Spring",
PE,1430,Club Sports Leadership,1.0,"Fall, Spring",
PE,1435,Self Defense for Women,1.0,"Fall, Spring",
PE,1436,Self Defense for Men,1.0,"Fall, Spring",
PE,1442,Kickboxing II,1.0,"Fall, Spring",
PE,1450,Physical Education Fusion-Full,1.0,"Fall, Spring, Summer",
PE,1451,Mountain/Road Bike Fusion,1.0,"Fall, Spring, Summer",
PE,1470,Lifeguard Swimming,1.0,"Fall, Spring",
PE,1480,Water Safety Instructor,1.0,"Fall, Spring",
PE,2010,Varsity Football,1.0,Fall,
PE,2020,Varsity Basketball,1.0,"Fall, Spring",
PE,2030,Varsity Hockey,1.0,"Fall, Spring",
PE,2040,Varsity Nordic Skiing,1.0,Spring,
PE,2050,Varsity Soccer,1.0,"Fall, Spring",
PE,2080,Varsity Track,1.0,Spring,
PE,2090,Varsity Tennis,1.0,"Fall, Spring",
PE,2130,Varsity Volleyball,1.0,Fall,
PE,2140,Varsity Cross Country,1.0,Fall,
PE,2150,Cross Training,1.0,"Fall, Spring",
PE,2160,Varsity ESports,1.0,"Fall, Spring",
PE,2210,Special Topics in Physical Education,1.0,"Fall, Spring, Summer",
PH,1090,The Physics Behind Music,3.0,"Fall, Spring",MA 1031(C) or MA 1032(C) or MA 1120(C)
PH,1091,The Physics Behind Music Lab,1.0,Fall,PH 1090(C)
PH,1100,Physics by Inquiry I,1.0,"Fall, Spring, Summer",MA 1160(C) or MA 1161(C) or MA 1121(C)
PH,1110,College Physics I,3.0,"Fall, Summer",MA 1031 or MA 1032 or MA 1120 or MA 1135(C) or MA 1160(C) or MA 1161(C) or MA 1121(C) or ALEKS Math Placement >= 76 or CEEB Calculus AB >= 2 or CEEB Calculus BC >= 2 or CEEB Calculus AB Subscore >= 2 or ACT Mathematics >= 26 or SAT MATH SECTION SCORE-M16 >= 610
PH,1111,College Physics I Laboratory,1.0,"Fall, Spring, Summer",
PH,1140,Applied College Physics I,3.0,Spring,MA 1031 or MA 1032 or MA 1120 or MA 1160(C) or MA 1161(C) or MA 1121(C) or MA 2160(C) and (PH 1100 or PH 1111 or PH 1141(C) or PH 1161)
PH,1160,Honors Physics I - Mechanics,3.0,Fall,MA 1160(C) or MA 1161(C) or MA 1121(C) or MA 2160(C)
PH,1161,Introduction to Experimental Physics I,1.0,Fall,
PH,1162,Introduction to Physics Seminar,1.0,Fall,
PH,1200,Physics by Inquiry II,1.0,"Fall, Spring, Summer",PH 1100 or PH 1111 or PH 1141 or PH 1161
PH,1210,College Physics II,3.0,"Spring, Summer",PH 1200(C) and (PH 1110 or PH 1100)
PH,1240,Applied College Physics II,3.0,Fall,PH 1140 or PH 1110
PH,1360,Honors Physics II - Rotation and Vibration,2.0,Spring,(PH 1160 or PH 2100) and (MA 2160(C) or MA 3160(C))
PH,1361,Introductory Experimental Physics II,1.0,Spring,
PH,1500,Extraordinary Concepts in Physics,2.0,On Demand,
PH,1600,Introductory Astronomy,2.0,"Fall, Spring, Summer",
PH,1610,Introductory Astronomy Lab,1.0,"Fall, Spring, Summer",
PH,2021,Introduction to Programming in Physics,1.0,Fall,
PH,2100,University Physics I-Mechanics,3.0,"Fall, Spring, Summer",PH 1100(C) and (MA 1160 or MA 1161 or MA 1121 or MA 1135) or (CEEB Calculus AB >= 3 or CEEB Calculus BC >= 3 or CEEB Calculus AB Subscore >= 3 and MA 2160(C) or MA 3160(C))
PH,2200,University Physics II-Electricity and Magnetism,3.0,"Fall, Spring, Summer",(PH 1200(C) or PH 2261(C)) and (PH 2100 or PH 1160) and MA 2160
PH,2230,Electronics for Scientists,4.0,Spring,PH 2200 or PH 2260
PH,2260,Honors Physics III - Electricity and Magnetism,4.0,Fall,(PH 1160 or PH 2100) and (PH 1200(C) or PH 2261(C)) and MA 2160
PH,2261,Introduction to Experimental Physics III,1.0,Fall,PH 1100 or PH 1161
PH,2300,University Physics III-Fluids and Thermodynamics,2.0,Spring,PH 1160 or PH 2100
PH,2400,University Physics IV-Waves and Modern Physics,3.0,"Fall, Spring, Summer",PH 2200 or PH 2260
PH,3110,Theoretical Mechanics I,3.0,Fall,(PH 2200 or PH 2260) and (MA 3520 or MA 3521 or MA 3530 or MA 3560)
PH,3111,Theoretical Mechanics II,3.0,Spring,PH 3110
PH,3210,Optics,3.0,Fall,MA 3520(C) or MA 3521(C) or MA 3530(C) or MA 3560(C)
PH,3300,Thermodynamics and Statistical Mechanics,3.0,Spring,PH 2300 or PH 1360
PH,3320,Methods of Theoretical Physics,3.0,Fall,MA 3160 and (MA 3520 or MA 3521 or MA 3530 or MA 3560) and (PH 2200 or PH 2260)
PH,3410,Quantum Physics I,3.0,Spring,PH 2400 and (MA 3520 or MA 3521 or MA 3530 or MA 3560)
PH,3411,Quantum Physics II,3.0,Fall,PH 3410
PH,3480,Advanced Physics Laboratory,2.0,Spring,PH 3210
PH,4010,Senior Physics Colloquium I,1.0,Fall,
PH,4011,Senior Physics Colloquium II,1.0,Spring,PH 4010
PH,4050,Qualitative Methods in Physics,1.0,Fall,
PH,4080,Senior Research I,3.0,Fall,PH 3480
PH,4081,Senior Research II,3.0,Spring,PH 4080
PH,4090,Senior Thesis,1.0,Spring,
PH,4210,Electricity and Magnetism I,3.0,Fall,(PH 2200 or PH 2260) and PH 3110 and (MA 3520 or MA 3521 or MA 3530 or MA 3560)
PH,4211,Electricity and Magnetism II,3.0,Spring,PH 4210
PH,4292,Light and Photonic Materials,3.0,Fall,PH 2200(C)
PH,4390,Computational Methods in Physics,3.0,Fall,(PH 2021 or PH 2020) and PH 3410
PH,4395,Computer Simulation in Physics,3.0,"Spring, in odd years",PH 3300 and PH 4390 and (PH 2400 or PH 3410)
PH,4510,Introduction to Solid State Physics,3.0,"Fall, in even years",(PH 2300 or PH 1360) and PH 2400 and (CH 1150 and CH 1151) and (MA 3520 or MA 3521 or MA 3530 or MA 3560)
PH,4610,Stellar Astrophysics,3.0,"Spring, in even years",PH 1600 and PH 2400 and (MA 3520 or MA 3521 or MA 3530 or MA 3560)
PH,4620,Galactic Astrophysics,3.0,"Spring, in odd years",PH 1600 and PH 2400 and (MA 3520 or MA 3521 or MA 3530 or MA 3560)
PH,4630,Particle Astrophysics,3.0,"Spring, in odd years",PH 2400 and (MA 3520 or MA 3521 or MA 3530 or MA 3560)
PH,4710,Methods of Teaching Physics,3.0,"Spring, in even years",PH 1210 or PH 2200 or PH 2260
PH,4999,Special Topics in Physics,var,"Fall, Spring, Summer",
PSY,1100,Life Skills for Building Emotional Resilience,1.0,On Demand,
PSY,1101,Performance Through Biofeedback/MSPE,1.0,On Demand,
PSY,1102,Practical Approaches for Emotional Regulation,1.0,On Demand,
PSY,1103,Mindfulness Based Stress Reduction (MBSR),1.0,On Demand,
PSY,1104,Motivation through Self-Compassion,1.0,On Demand,
PSY,1105,Foundations of Well-Being,1.0,On Demand,
PSY,1999,Intro to the Psychology Major,1.0,Fall,PSY 2000(C)
PSY,2000,Introduction to Psychology,3.0,"Fall, Spring, Summer",
PSY,2010,Wellness and Resilience for College and Beyond,3.0,On Demand,
PSY,2080,Special Topics in Psychology,var,On Demand,PSY 2000
PSY,2081,Psychology of Video Games,3.0,On Demand,HF 2000 or PSY 2000
PSY,2082,Psychology of Friendship,3.0,On Demand,PSY 2000(C) or HF 2000(C)
PSY,2083,Psychology of Happiness,3.0,On Demand,PSY 2000 or HF 2000
PSY,2110,Educational Psychology,3.0,"Fall, in even years",
PSY,2200,Behavior Modification,3.0,"Fall, in odd years",PSY 2000
PSY,2400,Health Psychology,3.0,Spring,PSY 2000
PSY,2600,Psychology of Death and Dying,3.0,"Fall, in even years",PSY 2000
PSY,2720,Statistics for the Behavioral Sciences,3.0,Spring,MA 1020 or MA 1030 or MA 1031 or MA 1032 or MA 1120 or MA 1160(C) or MA 1161(C) or MA 1135(C) or MA 1121(C) or ALEKS Math Placement >= 61 or CEEB Calculus BC >= 2 or CEEB Calculus AB Subscore >= 2 or ACT Mathematics >= 22 or SAT MATH SECTION SCORE-M16 >= 540
PSY,2800,Critical Thinking for Social and Behavioral Sciences,3.0,Spring,PSY 2000(C)
PSY,2900,Intro to Restorative Practices,3.0,On Demand,
PSY,3000,Research Methods in Psychology &amp; Human Factors,3.0,Fall,(PSY 2000 or HF 2000) and (MA 2720(C) or PSY 2720(C) or SS 2720(C))
PSY,3001,Research Methods in Psychology &amp; Human Factors II,3.0,Spring,(PSY 2000 or HF 2000) and PSY 3000
PSY,3010,Theories of Personality,3.0,"Fall, in even years, Spring, in even years",PSY 2000 and UN 1015
PSY,3030,Abnormal Psychology,3.0,"Fall, Summer",PSY 2000 and UN 1015
PSY,3040,History and Systems of Psychology,3.0,On Demand,PSY 2000
PSY,3060,Brain and Behavior,3.0,Spring,(PSY 2000 or HF 2000) and BL 2010 or (BL 1200 and BL 1210) or (BL 1400 and BL 1410)
PSY,3090,Directed Research: Undergraduate Research Assistant in Psychology,var,"Fall, Spring, Summer",PSY 2000
PSY,3095,Teaching Assistant,var,"Fall, Spring, Summer",PSY 2000
PSY,3100,Applied Counseling Techniques,3.0,On Demand,PSY 2000 and PSY 3030
PSY,3200,Motivation and Emotion,3.0,On Demand,PSY 2000 or HF 2000
PSY,3340,Psychology of Race,3.0,Spring,PSY 2000 and UN 1015
PSY,3400,Developmental Psychology,3.0,Spring,PSY 2000
PSY,3600,Cognitive Psychology,3.0,Fall,PSY 2000 or HF 2000
PSY,3700,Industrial Organizational Psychology,3.0,"Fall, in odd years",PSY 2000 or HF 2000
PSY,3720,Social Psychology,3.0,"Fall, Summer",PSY 2000 and UN 1015
PSY,3800,Environmental Psychology,3.0,"Spring, in even years",(PSY 2000 or HF 2000) and UN 1015
PSY,3880,Psychology of Social Media,3.0,On Demand,PSY 2000 and UN 1015
PSY,3999,Psychology Third Year Seminar,1.0,Spring,
PSY,4031,Psychology of Trauma,3.0,"Spring, in odd years",PSY 3030
PSY,4080,Topics in Psychology,var,On Demand,PSY 2000 and UN 1015
PSY,4090,Independent Study in Psychology,var,On Demand,PSY 2000
PSY,4095,Internship in Psychology,var,"Fall, Spring, Summer",PSY 2000
PSY,4110,Learning and Memory,3.0,On Demand,PSY 2000 or HF 2000
PSY,4160,Sensation and Perception,3.0,"Spring, in odd years",PSY 2000 or HF 2000
PSY,4340,Culture and Cognition,3.0,Fall,(PSY 2000 or HF 2000) and UN 1015
PSY,4400,Tests and Measurements,3.0,On Demand,PSY 2720 or MA 2720
PSY,4720,Advanced Social Psychology,var,On Demand,PSY 3720
PSY,4750,Judgment and Decision Making,3.0,Spring,PSY 2000 or HF 2000
PSY,4999,Fourth-Year Seminar: Psychology Capstone,3.0,Spring,PSY 3999
SA,1000,Exploring Majors at Michigan Tech,1.0,"Fall, Spring",
SAT,1000,Introduction to Applied Computing,1.0,Fall,
SAT,1090,Special Topics in Applied Computing,var,On Demand,
SAT,1610,Computer and Operating Systems Architecture,3.0,Spring,SAT 1200 or CS 1111
SAT,1700,Cyber Ethics,3.0,Fall,
SAT,2343,Network Administration I: Net Fundamentals,3.0,"Fall, Summer",
SAT,2511,Microsoft System Administration,3.0,"Spring, Summer",SAT 2343
SAT,2711,Linux Fundamentals,3.0,"Fall, Summer",SAT 1200 or CS 1111(C) or CS 1121 or CS 1131 or CS 1142 or MIS 2100
SAT,3210,Database Management,3.0,Fall,SAT 2711 or (CS 2311 and CS 2321)
SAT,3310,"Scripting for Administration, Automation, and Security",3.0,"Spring, Summer",CS 1111 or CS 1121 or CS 1131 or CS 1142 or MIS 2100
SAT,3343,Network Administration II: Net Operations,3.0,"Spring, Summer",SAT 2343 or CS 3411
SAT,3611,Infrastructure Service Administration and Security,3.0,"Fall, Summer",SAT 2711
SAT,3812,Cyber Security I,3.0,"Fall, Spring, Summer",SAT 2711 or CS 2321 or MIS 3200
SAT,3820,Wireless System Administration and Security,3.0,Spring,SAT 2343
SAT,3830,Discrete Structures for Computing,1.0,Spring,SAT 3310(C)
SAT,4114,Artificial Intelligence in Healthcare,3.0,Spring,SAT 4650
SAT,4283,Information Governance and Risk Management,3.0,Fall,
SAT,4310,Advanced Scripting Programming,3.0,Fall,CS 1111 or CS 1121 or CS 1131 or MIS 2100
SAT,4343,Network Administration III: Large Scale Design,3.0,"Fall, in even years, Spring, in even years",SAT 3343
SAT,4411,Data Center Operations,3.0,Spring,SAT 3210 or SAT 3611 or CS 3425
SAT,4424,Population Health Informatics and Monitoring,3.0,Spring,SAT 4422 or BL 2010 or BL 3080 or EH 1500 or KIP 1500 or SAT 5121
SAT,4480,Senior Project I,2.0,"Fall, Spring",SAT 3812(C)
SAT,4520,Machine Learning in Security,3.0,Spring,SAT 3812 and SAT 4310
SAT,4650,Introduction to Applied Computing in Python Programming,3.0,"Fall, Spring",
SAT,4812,Cyber Security II,3.0,"Spring, Summer",SAT 3812
SAT,4816,Digital Forensics,3.0,Fall,SAT 3812
SAT,4817,Security Penetration Testing and Audit,3.0,"Spring, in even years",SAT 3812
SAT,4880,Senior Project II,2.0,"Fall, Spring, Summer",SAT 4480
SAT,4996,Special Topics in Applied Computing,var,On Demand,
SAT,4997,Independent Study in Applied Computing,var,"Fall, Spring, Summer",
SAT,4998,Undergraduate Research in Applied Computing,var,On Demand,
SND,1000,Sound in Art and Science,3.0,Summer,
SND,1101,Introduction to Music Mixing,3.0,Fall,
SND,1102,Introduction to Audio Production,3.0,Spring,
SND,1150,Sound Technology,3.0,Spring,
SND,1570,Private Mixing Instruction,0.5,"Fall, Spring, Summer",FA 1602 or SND 1101
SND,1610,Sound Practicum I,var,"Fall, Spring",
SND,2120,Sound Systems Design and Engineering,3.0,Spring,SND 1101 and SND 1150
SND,2150,Recording,3.0,Fall,(FA 1601 or SND 1102) and (FA 1602 or SND 1101) and (FA 1702 or SND 1150)
SND,2151,Recording Lab,1.0,"Fall, Spring",(FA 1601 or SND 1102) and (FA 1602 or SND 1101) and (FA 1702 or SND 1150)
SND,2610,Sound Practicum II,var,"Fall, Spring",SND 1610
SND,2663,Career Development: Sound,1.0,"Fall, Spring",
SND,2664,Career Development: AES National Conference,1.0,Fall,
SND,2665,Career Development: AES Student Summit,1.0,Spring,
SND,3330,Sound Design,3.0,Fall,SND 1102 and SND 1101
SND,3610,Sound Practicum III,var,"Fall, Spring",SND 2610 and (SND 2120 or SND 2150)
SND,3620,Audio Creative Lab,3.0,Spring,SND 1102 and SND 1101 and SND 3330
SND,3663,Professional Presentation,1.0,"Fall, Spring",(SND 2120 or SND 3330 or SND 3610) and THEA 3650(C)
SND,3664,Professional Presentation: AES National Conference,1.0,Fall,SND 2120 or SND 3330 or SND 3610 and THEA 3650(C)
SND,3850,Special Topics: Sound,var,On Demand,
SND,3860,Special Topics: Sound,var,On Demand,
SND,4120,Transducer Theory,3.0,Fall,SND 1150 and SND 2120 and PH 1090 and UN 1015
SND,4121,Transducer Theory Lab,1.0,Fall,
SND,4610,Sound Practicum IV,var,"Fall, Spring",SND 3610 and SND 3330
SND,4620,Live Sound Design Intensive,3.0,Fall,SND 1101 and SND 1102 and SND 1150 and SND 2120 and SND 2610 and SND 3330
SND,4800,Independent Study: Sound,var,On Demand,
SND,4900,Visual and Performing Arts Final Project,var,On Demand,
SS,1001,Orientation to the Social Sciences,1.0,Fall,
SS,1002,Introduction to Law and the Legal Practice,2.0,"Spring, in odd years",
SS,1500,Introduction to History,3.0,Fall,
SS,2001,Introduction to Social Science Research,3.0,Spring,
SS,2050,Fundamentals of Geographic Information Systems and Technologies,3.0,"Fall, in even years, Spring, in even years",
SS,2100,Introduction to Cultural Anthropology,3.0,Fall,
SS,2200,Introduction to Archaeology,3.0,Spring,
SS,2210,Community Development and Planning,3.0,"Spring, in odd years",
SS,2300,Environment and Society,3.0,"Fall, Spring, Summer",
SS,2400,Introduction to Human Geography,3.0,Fall,
SS,2450,Introduction to Sustainable Tourism,3.0,"Fall, in even years, Spring, in even years",
SS,2500,United States History to 1877,3.0,Fall,
SS,2501,United States History Since 1877,3.0,Spring,
SS,2502,European History to 1650,3.0,On Demand,
SS,2503,European History Since 1650,3.0,On Demand,
SS,2504,World History to 1500,3.0,"Fall, in even years, Spring, in even years",
SS,2505,World History Since 1500,3.0,"Fall, in odd years, Spring, in odd years",
SS,2510,Gender and the Past,3.0,"Fall, in even years",
SS,2600,American Government &amp; Politics,3.0,"Fall, Spring",
SS,2610,Introduction to Law and Society,3.0,Fall,
SS,2620,Introduction to Public Policy,3.0,Fall,
SS,2625,Introduction to American Foreign Policy,3.0,Fall,
SS,2635,Comparative Politics,3.0,"Fall, in even years, Spring, in even years",
SS,2700,Introduction to Sociology,3.0,"Fall, Spring",
SS,2720,Statistics for Social Science,4.0,"Fall, Spring",MA 1020(C) or MA 1030(C) or MA 1120(C) or MA 1031(C) or MA 1032(C) or ALEKS Math Placement >= 61 or ACT Mathematics >= 22 or SAT MATH SECTION SCORE-M16 >= 540
SS,2750,Contemporary Racial Inequality in the United States,3.0,On Demand,
SS,3090,Undergraduate Program for Exploration and Research in Social Sciences (UPERSS),var,On Demand,
SS,3105,Native American and Indigenous Communities,3.0,On Demand,UN 1015
SS,3110,Food Systems &amp; Sustainability,3.0,Fall,UN 1015
SS,3200,Archaeology of the Modern World,3.0,"Spring, in even years",UN 1015
SS,3210,Field Archaeology,var,Summer,UN 1015
SS,3221,Archaeological Sciences,3.0,"Fall, in even years",
SS,3222,Archaeological Sciences Laboratory,1.0,"Fall, in even years",
SS,3225,Capitalism and the Modern World,3.0,"Spring, in even years",UN 1015
SS,3230,Archaeology of Industry,3.0,"Spring, in odd years",SS 2200 and UN 1015
SS,3240,"Reading the Landscape: Anthropology, Geography, History",3.0,"Fall, in odd years",UN 1015
SS,3250,Biological Anthropology,3.0,"Spring, in odd years",UN 1015
SS,3260,Latin American Cultural History,3.0,"Fall, in odd years",UN 1015
