Department,Course Number,Course Name,Credits,Semesters Offered,Pre-Requisite(s)
NUR,3200,Maternal - Child Nursing,9.0,Fall,NUR3000 and PSY2300
NUR,3240,Adult Medical Surgical Nursing I,3.0,Fall,NUR3000
NUR,3280,Adult Medical Surgical Nursing II,10.0,Spring,NUR3200 and NUR3240
NUR,4000,Acute and Urgent Clinical Nursing,3.0,Summer,NUR3180 and NUR3280 and PSY2300
NUR,4020,Nursing Management/Leadership,6.0,Fall,NUR3120 and NUR3180 and NUR4000
NUR,4040,Issues in Professional Nursing,2.0,Fall,NUR3120 and NUR3180 and NUR4000
NUR,4060,Community Nursing,6.0,Spring,NUR4040
NUR,4080,Nursing Capstone,2.0,Spring,
OSM,3000,Operations and Supply Chain Management,3.0,"Fall, Spring, Summer",(MA1135 or MA1160 or MA1161 or MA1121) and (MA2710 or MA2720 or MA3710 or MA3720 or EET2010 or BUS2100 or CEE3710)
OSM,3150,Introduction to Supply Chain Management,3.0,Fall,OSM3000(C)
OSM,3600,Procurement and Supply Management,3.0,Fall,
OSM,4300,Project Management,3.0,"Fall, Spring, Summer",BUS2100 or CEE3710 or MA2720 or MA3710 or EE3180 or BE2110 or MA2710 or PSY2720
OSM,4350,Advanced Project Management,3.0,Spring,OSM3200 or ENG4300 or OSM4300
OSM,4650,Six Sigma Fundamentals,3.0,"Fall, Spring",MA2710 or MA2720 or MA3710 or MA3720 or BUS2100 or CE3710 or CEE3710
OSM,4700,Logistics and Transportation Management,3.0,Spring,(MA2710 or MA2720 or MA3710 or CE3710 or CEE3710) and (MA1135 or MA1160 or MA1161 or MA1121)
OSM,4990,Special Topics in Supply Chain and Operations Management,3.0,On Demand,OSM3000
PE,1000,Fitness Foundations,1.0,"Fall, Spring",
PE,1010,Active Michigan Tech,1.0,"Fall, Spring, Summer",
PE,1028,Ski Patrol - Outdoor Emergency Transport,1.0,Spring,
PE,1101,Team Sports,1.0,"Fall, Spring",
PE,1102,Hockey,1.0,"Fall, Spring",
PE,1103,Bait and Fly Casting,1.0,On Demand,
PE,1105,Bowling,1.0,"Fall, Spring",
PE,1106,Golf,1.0,"Fall, Spring",
PE,1108,Broomball,1.0,Spring,
PE,1109,Aikido,1.0,"Fall, Spring",
PE,1113,Disc Sports,1.0,"Fall, Spring",
PE,1115,Beginning Swimming,1.0,"Fall, Spring, Summer",
PE,1116,Intermediate Swimming,1.0,"Fall, Spring",
PE,1117,Fitness Swimming,1.0,"Fall, Spring",
PE,1118,Weight/Fitness Training,1.0,"Fall, Spring",
PE,1119,Conditioning,1.0,"Fall, Spring",
PE,1120,Beginning Alpine Skiing (Downhill),1.0,Spring,
PE,1121,Beginning Snowboarding,1.0,Spring,
PE,1123,Telemark Skiing,1.0,Spring,
PE,1124,Intermediate Alpine Skiing (Downhill),1.0,Spring,
PE,1125,Intermediate Snowboarding,1.0,Spring,
PE,1126,Advanced Skiing,1.0,Spring,
PE,1127,Advanced Snowboarding,1.0,Spring,
PE,1128,Alpine Skiing Fusion,1.0,Spring,
PE,1129,Snowboard Fusion,1.0,Spring,
PE,1135,Cross Country Skiing,1.0,Spring,
PE,1138,Racquet Sports,1.0,"Fall, Spring",
PE,1140,Tennis,1.0,"Fall, Spring",
PE,1142,Introduction to Brazilian Jiu Jitsu,1.0,"Fall, Spring",
PE,1145,Rifle Marksmanship,1.0,"Fall, Spring",
PE,1146,Billiards,1.0,"Fall, Spring",
PE,1148,Skating,1.0,"Fall, Spring",
PE,1150,Lifetime Activities,1.0,Summer,
PE,1152,Social Dance,1.0,"Fall, Spring",
PE,1153,Zumba,1.0,"Fall, Spring",
PE,1154,Aerobics,1.0,"Fall, Spring",
PE,1155,Road Biking,1.0,Fall,
PE,1156,Mountain Biking,1.0,"Fall, Summer",
PE,1165,Rowing,1.0,"Fall, Spring",
PE,1167,Beginning Yoga,1.0,"Fall, Spring",
PE,1169,Indoor Cycling,1.0,"Fall, Spring",
PE,1170,TaeKwonDo,1.0,"Fall, Spring",
PE,1175,Hiking,1.0,Summer,
PE,1177,Fundamentals of Laser Tag,1.0,"Fall, Spring, Summer",
PE,1205,Special Topics,0.5,"Fall, Spring, Summer",
PE,1209,Intermediate Aikido,1.0,On Demand,
PE,1210,Special Topics,1.0,"Fall, Spring, Summer",
PE,1220,Introduction to Canoeing,1.0,Fall,
PE,1225,Indoor Rock Climbing,1.0,"Fall, Spring",
PE,1230,Introduction to Kayaking,1.0,Fall,
PE,1235,Introduction to Log Rolling,1.0,"Fall, Spring, Summer",
PE,1240,Snowshoeing,1.0,Spring,
PE,1242,Brazilian Jiu Jitsu II,1.0,"Fall, Spring",
PE,1245,Wilderness First Responder,1.0,On Demand,
PE,1250,Paintball,1.0,"Fall, Spring",
PE,1267,Intermediate Yoga,1.0,"Fall, Spring",
PE,1270,Cardio TaeKwonDo,1.0,"Fall, Spring",
PE,1277,Strategies of Laser Tag,1.0,"Fall, Spring",
PE,1330,Club Sports,1.0,"Fall, Spring",
PE,1342,Intro to Kickboxing,1.0,"Fall, Spring",
PE,1367,Mindful Yoga,1.0,"Fall, Spring, Summer",
PE,1425,Intramurals,1.0,"Fall, Spring",
PE,1430,Club Sports Leadership,1.0,"Fall, Spring",
PE,1435,Self Defense for Women,1.0,"Fall, Spring",
PE,1436,Self Defense for Men,1.0,"Fall, Spring",
PE,1442,Kickboxing II,1.0,"Fall, Spring",
PE,1450,Physical Education Fusion-Full,1.0,"Fall, Spring, Summer",
PE,1451,Mountain/Road Bike Fusion,1.0,"Fall, Spring, Summer",
PE,1470,Lifeguard Swimming,1.0,"Fall, Spring",
PE,1480,Water Safety Instructor,1.0,"Fall, Spring",
PE,2010,Varsity Football,1.0,Fall,
PE,2020,Varsity Basketball,1.0,"Fall, Spring",
PE,2030,Varsity Hockey,1.0,"Fall, Spring",
PE,2040,Varsity Nordic Skiing,1.0,Spring,
PE,2050,Varsity Soccer,1.0,"Fall, Spring",
PE,2080,Varsity Track,1.0,Spring,
PE,2090,Varsity Tennis,1.0,"Fall, Spring",
PE,2130,Varsity Volleyball,1.0,Fall,
PE,2140,Varsity Cross Country,1.0,Fall,
PE,2150,Cross Training,1.0,"Fall, Spring",
PE,2160,Varsity ESports,1.0,"Fall, Spring",
PE,2210,Special Topics in Physical Education,1.0,"Fall, Spring, Summer",
PH,1090,The Physics Behind Music,3.0,"Fall, Spring",MA1031(C) or MA1032(C) or MA1120(C)
PH,1091,The Physics Behind Music Lab,1.0,Fall,PH1090(C)
PH,1100,Physics by Inquiry I,1.0,"Fall, Spring, Summer",MA1160(C) or MA1161(C) or MA1121(C)
PH,1110,College Physics I,3.0,"Fall, Summer",MA1031 or MA1032 or MA1120 or MA1135(C) or MA1160(C) or MA1161(C) or MA1121(C) or ALEKS Math Placement >= 76 or CEEB Calculus AB >= 2 or CEEB Calculus BC >= 2 or CEEB Calculus AB Subscore >= 2 or ACT Mathematics >= 26 or SAT MATH SECTION SCORE-M16 >= 610
PH,1111,College Physics I Laboratory,1.0,"Fall, Spring, Summer",
PH,1140,Applied College Physics I,3.0,Spring,MA1031 or MA1032 or MA1120 or MA1160(C) or MA1161(C) or MA1121(C) or MA2160(C) and (PH1100 or PH1111 or PH1141(C) or PH1161)
PH,1160,Honors Physics I - Mechanics,3.0,Fall,MA1160(C) or MA1161(C) or MA1121(C) or MA2160(C)
PH,1161,Introduction to Experimental Physics I,1.0,Fall,
PH,1162,Introduction to Physics Seminar,1.0,Fall,
PH,1200,Physics by Inquiry II,1.0,"Fall, Spring, Summer",PH1100 or PH1111 or PH1141 or PH1161
PH,1210,College Physics II,3.0,"Spring, Summer",PH1200(C) and (PH1110 or PH1100)
PH,1240,Applied College Physics II,3.0,Fall,PH1140 or PH1110
PH,1360,Honors Physics II - Rotation and Vibration,2.0,Spring,(PH1160 or PH2100) and (MA2160(C) or MA3160(C))
PH,1361,Introductory Experimental Physics II,1.0,Spring,
PH,1500,Extraordinary Concepts in Physics,2.0,On Demand,
PH,1600,Introductory Astronomy,2.0,"Fall, Spring, Summer",
PH,1610,Introductory Astronomy Lab,1.0,"Fall, Spring, Summer",
PH,2021,Introduction to Programming in Physics,1.0,Fall,
PH,2100,University Physics I-Mechanics,3.0,"Fall, Spring, Summer",PH1100(C) and (MA1160 or MA1161 or MA1121 or MA1135) or (CEEB Calculus AB >= 3 or CEEB Calculus BC >= 3 or CEEB Calculus AB Subscore >= 3 and MA2160(C) or MA3160(C))
PH,2200,University Physics II-Electricity and Magnetism,3.0,"Fall, Spring, Summer",(PH1200(C) or PH2261(C)) and (PH2100 or PH1160) and MA2160
PH,2230,Electronics for Scientists,4.0,Spring,PH2200 or PH2260
PH,2260,Honors Physics III - Electricity and Magnetism,4.0,Fall,(PH1160 or PH2100) and (PH1200(C) or PH2261(C)) and MA2160
PH,2261,Introduction to Experimental Physics III,1.0,Fall,PH1100 or PH1161
PH,2300,University Physics III-Fluids and Thermodynamics,2.0,Spring,PH1160 or PH2100
PH,2400,University Physics IV-Waves and Modern Physics,3.0,"Fall, Spring, Summer",PH2200 or PH2260
PH,3110,Theoretical Mechanics I,3.0,Fall,(PH2200 or PH2260) and (MA3520 or MA3521 or MA3530 or MA3560)
PH,3111,Theoretical Mechanics II,3.0,Spring,PH3110
PH,3210,Optics,3.0,Fall,MA3520(C) or MA3521(C) or MA3530(C) or MA3560(C)
PH,3300,Thermodynamics and Statistical Mechanics,3.0,Spring,PH2300 or PH1360
PH,3320,Methods of Theoretical Physics,3.0,Fall,MA3160 and (MA3520 or MA3521 or MA3530 or MA3560) and (PH2200 or PH2260)
PH,3410,Quantum Physics I,3.0,Spring,PH2400 and (MA3520 or MA3521 or MA3530 or MA3560)
PH,3411,Quantum Physics II,3.0,Fall,PH3410
PH,3480,Advanced Physics Laboratory,2.0,Spring,PH3210
PH,4010,Senior Physics Colloquium I,1.0,Fall,
PH,4011,Senior Physics Colloquium II,1.0,Spring,PH4010
PH,4050,Qualitative Methods in Physics,1.0,Fall,
PH,4080,Senior Research I,3.0,Fall,PH3480
PH,4081,Senior Research II,3.0,Spring,PH4080
PH,4090,Senior Thesis,1.0,Spring,
PH,4210,Electricity and Magnetism I,3.0,Fall,(PH2200 or PH2260) and PH3110 and (MA3520 or MA3521 or MA3530 or MA3560)
PH,4211,Electricity and Magnetism II,3.0,Spring,PH4210
PH,4292,Light and Photonic Materials,3.0,Fall,PH2200(C)
PH,4390,Computational Methods in Physics,3.0,Fall,(PH2021 or PH2020) and PH3410
PH,4395,Computer Simulation in Physics,3.0,"Spring, in odd years",PH3300 and PH4390 and (PH2400 or PH3410)
PH,4510,Introduction to Solid State Physics,3.0,"Fall, in even years",(PH2300 or PH1360) and PH2400 and (CH1150 and CH1151) and (MA3520 or MA3521 or MA3530 or MA3560)
PH,4610,Stellar Astrophysics,3.0,"Spring, in even years",PH1600 and PH2400 and (MA3520 or MA3521 or MA3530 or MA3560)
PH,4620,Galactic Astrophysics,3.0,"Spring, in odd years",PH1600 and PH2400 and (MA3520 or MA3521 or MA3530 or MA3560)
PH,4630,Particle Astrophysics,3.0,"Spring, in odd years",PH2400 and (MA3520 or MA3521 or MA3530 or MA3560)
PH,4710,Methods of Teaching Physics,3.0,"Spring, in even years",PH1210 or PH2200 or PH2260
PH,4999,Special Topics in Physics,var,"Fall, Spring, Summer",
PSY,1100,Life Skills for Building Emotional Resilience,1.0,On Demand,
PSY,1101,Performance Through Biofeedback/MSPE,1.0,On Demand,
PSY,1102,Practical Approaches for Emotional Regulation,1.0,On Demand,
PSY,1103,Mindfulness Based Stress Reduction (MBSR),1.0,On Demand,
PSY,1104,Motivation through Self-Compassion,1.0,On Demand,
PSY,1105,Foundations of Well-Being,1.0,On Demand,
PSY,1999,Intro to the Psychology Major,1.0,Fall,PSY2000(C)
PSY,2000,Introduction to Psychology,3.0,"Fall, Spring, Summer",
PSY,2010,Wellness and Resilience for College and Beyond,3.0,On Demand,
PSY,2080,Special Topics in Psychology,var,On Demand,PSY2000
PSY,2081,Psychology of Video Games,3.0,On Demand,HF2000 or PSY2000
PSY,2082,Psychology of Friendship,3.0,On Demand,PSY2000(C) or HF2000(C)
PSY,2083,Psychology of Happiness,3.0,On Demand,PSY2000 or HF2000
PSY,2110,Educational Psychology,3.0,"Fall, in even years",
PSY,2200,Behavior Modification,3.0,"Fall, in odd years",PSY2000
PSY,2400,Health Psychology,3.0,Spring,PSY2000
PSY,2600,Psychology of Death and Dying,3.0,"Fall, in even years",PSY2000
PSY,2720,Statistics for the Behavioral Sciences,3.0,Spring,MA1020 or MA1030 or MA1031 or MA1032 or MA1120 or MA1160(C) or MA1161(C) or MA1135(C) or MA1121(C) or ALEKS Math Placement >= 61 or CEEB Calculus BC >= 2 or CEEB Calculus AB Subscore >= 2 or ACT Mathematics >= 22 or SAT MATH SECTION SCORE-M16 >= 540
PSY,2800,Critical Thinking for Social and Behavioral Sciences,3.0,Spring,PSY2000(C)
PSY,2900,Intro to Restorative Practices,3.0,On Demand,
PSY,3000,Research Methods in Psychology &amp; Human Factors,3.0,Fall,(PSY2000 or HF2000) and (MA2720(C) or PSY2720(C) or SS2720(C))
PSY,3001,Research Methods in Psychology &amp; Human Factors II,3.0,Spring,(PSY2000 or HF2000) and PSY3000
PSY,3010,Theories of Personality,3.0,"Fall, in even years, Spring, in even years",PSY2000 and UN1015
PSY,3030,Abnormal Psychology,3.0,"Fall, Summer",PSY2000 and UN1015
PSY,3040,History and Systems of Psychology,3.0,On Demand,PSY2000
PSY,3060,Brain and Behavior,3.0,Spring,(PSY2000 or HF2000) and BL2010 or (BL1200 and BL1210) or (BL1400 and BL1410)
PSY,3090,Directed Research: Undergraduate Research Assistant in Psychology,var,"Fall, Spring, Summer",PSY2000
PSY,3095,Teaching Assistant,var,"Fall, Spring, Summer",PSY2000
PSY,3100,Applied Counseling Techniques,3.0,On Demand,PSY2000 and PSY3030
PSY,3200,Motivation and Emotion,3.0,On Demand,PSY2000 or HF2000
PSY,3340,Psychology of Race,3.0,Spring,PSY2000 and UN1015
PSY,3400,Developmental Psychology,3.0,Spring,PSY2000
PSY,3600,Cognitive Psychology,3.0,Fall,PSY2000 or HF2000
PSY,3700,Industrial Organizational Psychology,3.0,"Fall, in odd years",PSY2000 or HF2000
PSY,3720,Social Psychology,3.0,"Fall, Summer",PSY2000 and UN1015
PSY,3800,Environmental Psychology,3.0,"Spring, in even years",(PSY2000 or HF2000) and UN1015
PSY,3880,Psychology of Social Media,3.0,On Demand,PSY2000 and UN1015
PSY,3999,Psychology Third Year Seminar,1.0,Spring,
PSY,4031,Psychology of Trauma,3.0,"Spring, in odd years",PSY3030
PSY,4080,Topics in Psychology,var,On Demand,PSY2000 and UN1015
PSY,4090,Independent Study in Psychology,var,On Demand,PSY2000
PSY,4095,Internship in Psychology,var,"Fall, Spring, Summer",PSY2000
PSY,4110,Learning and Memory,3.0,On Demand,PSY2000 or HF2000
PSY,4160,Sensation and Perception,3.0,"Spring, in odd years",PSY2000 or HF2000
PSY,4340,Culture and Cognition,3.0,Fall,(PSY2000 or HF2000) and UN1015
PSY,4400,Tests and Measurements,3.0,On Demand,PSY2720 or MA2720
PSY,4720,Advanced Social Psychology,var,On Demand,PSY3720
PSY,4750,Judgment and Decision Making,3.0,Spring,PSY2000 or HF2000
PSY,4999,Fourth-Year Seminar: Psychology Capstone,3.0,Spring,PSY3999
SA,1000,Exploring Majors at Michigan Tech,1.0,"Fall, Spring",
SAT,1000,Introduction to Applied Computing,1.0,Fall,
SAT,1090,Special Topics in Applied Computing,var,On Demand,
SAT,1610,Computer and Operating Systems Architecture,3.0,Spring,SAT1200 or CS1111
SAT,1700,Cyber Ethics,3.0,Fall,
SAT,2343,Network Administration I: Net Fundamentals,3.0,"Fall, Summer",
SAT,2511,Microsoft System Administration,3.0,"Spring, Summer",SAT2343
SAT,2711,Linux Fundamentals,3.0,"Fall, Summer",SAT1200 or CS1111(C) or CS1121 or CS1131 or CS1142 or MIS2100
SAT,3210,Database Management,3.0,Fall,SAT2711 or (CS2311 and CS2321)
SAT,3310,"Scripting for Administration, Automation, and Security",3.0,"Spring, Summer",CS1111 or CS1121 or CS1131 or CS1142 or MIS2100
SAT,3343,Network Administration II: Net Operations,3.0,"Spring, Summer",SAT2343 or CS3411
SAT,3611,Infrastructure Service Administration and Security,3.0,"Fall, Summer",SAT2711
SAT,3812,Cyber Security I,3.0,"Fall, Spring, Summer",SAT2711 or CS2321 or MIS3200
SAT,3820,Wireless System Administration and Security,3.0,Spring,SAT2343
SAT,3830,Discrete Structures for Computing,1.0,Spring,SAT3310(C)
SAT,4114,Artificial Intelligence in Healthcare,3.0,Spring,SAT4650
SAT,4283,Information Governance and Risk Management,3.0,Fall,
SAT,4310,Advanced Scripting Programming,3.0,Fall,CS1111 or CS1121 or CS1131 or MIS2100
SAT,4343,Network Administration III: Large Scale Design,3.0,"Fall, in even years, Spring, in even years",SAT3343
SAT,4411,Data Center Operations,3.0,Spring,SAT3210 or SAT3611 or CS3425
SAT,4424,Population Health Informatics and Monitoring,3.0,Spring,SAT4422 or BL2010 or BL3080 or EH1500 or KIP1500 or SAT5121
SAT,4480,Senior Project I,2.0,"Fall, Spring",SAT3812(C)
SAT,4520,Machine Learning in Security,3.0,Spring,SAT3812 and SAT4310
SAT,4650,Introduction to Applied Computing in Python Programming,3.0,"Fall, Spring",
SAT,4812,Cyber Security II,3.0,"Spring, Summer",SAT3812
SAT,4816,Digital Forensics,3.0,Fall,SAT3812
SAT,4817,Security Penetration Testing and Audit,3.0,"Spring, in even years",SAT3812
SAT,4880,Senior Project II,2.0,"Fall, Spring, Summer",SAT4480
SAT,4996,Special Topics in Applied Computing,var,On Demand,
SAT,4997,Independent Study in Applied Computing,var,"Fall, Spring, Summer",
SAT,4998,Undergraduate Research in Applied Computing,var,On Demand,
SND,1000,Sound in Art and Science,3.0,Summer,
SND,1101,Introduction to Music Mixing,3.0,Fall,
SND,1102,Introduction to Audio Production,3.0,Spring,
SND,1150,Sound Technology,3.0,Spring,
SND,1570,Private Mixing Instruction,0.5,"Fall, Spring, Summer",FA1602 or SND1101
SND,1610,Sound Practicum I,var,"Fall, Spring",
SND,2120,Sound Systems Design and Engineering,3.0,Spring,SND1101 and SND1150
SND,2150,Recording,3.0,Fall,(FA1601 or SND1102) and (FA1602 or SND1101) and (FA1702 or SND1150)
SND,2151,Recording Lab,1.0,"Fall, Spring",(FA1601 or SND1102) and (FA1602 or SND1101) and (FA1702 or SND1150)
SND,2610,Sound Practicum II,var,"Fall, Spring",SND1610
SND,2663,Career Development: Sound,1.0,"Fall, Spring",
SND,2664,Career Development: AES National Conference,1.0,Fall,
SND,2665,Career Development: AES Student Summit,1.0,Spring,
SND,3330,Sound Design,3.0,Fall,SND1102 and SND1101
SND,3610,Sound Practicum III,var,"Fall, Spring",SND2610 and (SND2120 or SND2150)
SND,3620,Audio Creative Lab,3.0,Spring,SND1102 and SND1101 and SND3330
SND,3663,Professional Presentation,1.0,"Fall, Spring",(SND2120 or SND3330 or SND3610) and THEA3650(C)
SND,3664,Professional Presentation: AES National Conference,1.0,Fall,SND2120 or SND3330 or SND3610 and THEA3650(C)
SND,3850,Special Topics: Sound,var,On Demand,
SND,3860,Special Topics: Sound,var,On Demand,
SND,4120,Transducer Theory,3.0,Fall,SND1150 and SND2120 and PH1090 and UN1015
SND,4121,Transducer Theory Lab,1.0,Fall,
SND,4610,Sound Practicum IV,var,"Fall, Spring",SND3610 and SND3330
SND,4620,Live Sound Design Intensive,3.0,Fall,SND1101 and SND1102 and SND1150 and SND2120 and SND2610 and SND3330
SND,4800,Independent Study: Sound,var,On Demand,
SND,4900,Visual and Performing Arts Final Project,var,On Demand,
SS,1001,Orientation to the Social Sciences,1.0,Fall,
SS,1002,Introduction to Law and the Legal Practice,2.0,"Spring, in odd years",
SS,1500,Introduction to History,3.0,Fall,
SS,2001,Introduction to Social Science Research,3.0,Spring,
SS,2050,Fundamentals of Geographic Information Systems and Technologies,3.0,"Fall, in even years, Spring, in even years",
SS,2100,Introduction to Cultural Anthropology,3.0,Fall,
SS,2200,Introduction to Archaeology,3.0,Spring,
SS,2210,Community Development and Planning,3.0,"Spring, in odd years",
SS,2300,Environment and Society,3.0,"Fall, Spring, Summer",
SS,2400,Introduction to Human Geography,3.0,Fall,
SS,2450,Introduction to Sustainable Tourism,3.0,"Fall, in even years, Spring, in even years",
SS,2500,United States History to 1877,3.0,Fall,
SS,2501,United States History Since 1877,3.0,Spring,
SS,2502,European History to 1650,3.0,On Demand,
SS,2503,European History Since 1650,3.0,On Demand,
SS,2504,World History to 1500,3.0,"Fall, in even years, Spring, in even years",
SS,2505,World History Since 1500,3.0,"Fall, in odd years, Spring, in odd years",
SS,2510,Gender and the Past,3.0,"Fall, in even years",
SS,2600,American Government &amp; Politics,3.0,"Fall, Spring",
SS,2610,Introduction to Law and Society,3.0,Fall,
SS,2620,Introduction to Public Policy,3.0,Fall,
SS,2625,Introduction to American Foreign Policy,3.0,Fall,
SS,2635,Comparative Politics,3.0,"Fall, in even years, Spring, in even years",
SS,2700,Introduction to Sociology,3.0,"Fall, Spring",
SS,2720,Statistics for Social Science,4.0,"Fall, Spring",MA1020(C) or MA1030(C) or MA1120(C) or MA1031(C) or MA1032(C) or ALEKS Math Placement >= 61 or ACT Mathematics >= 22 or SAT MATH SECTION SCORE-M16 >= 540
SS,2750,Contemporary Racial Inequality in the United States,3.0,On Demand,
SS,3090,Undergraduate Program for Exploration and Research in Social Sciences (UPERSS),var,On Demand,
SS,3105,Native American and Indigenous Communities,3.0,On Demand,UN1015
SS,3110,Food Systems &amp; Sustainability,3.0,Fall,UN1015
SS,3200,Archaeology of the Modern World,3.0,"Spring, in even years",UN1015
SS,3210,Field Archaeology,var,Summer,UN1015
SS,3221,Archaeological Sciences,3.0,"Fall, in even years",
SS,3222,Archaeological Sciences Laboratory,1.0,"Fall, in even years",
SS,3225,Capitalism and the Modern World,3.0,"Spring, in even years",UN1015
SS,3230,Archaeology of Industry,3.0,"Spring, in odd years",SS2200 and UN1015
SS,3240,"Reading the Landscape: Anthropology, Geography, History",3.0,"Fall, in odd years",UN1015
SS,3250,Biological Anthropology,3.0,"Spring, in odd years",UN1015
SS,3260,Latin American Cultural History,3.0,"Fall, in odd years",UN1015
SS,3270,Archaeology of the African Diaspora,3.0,Summer,UN1015
SS,3315,"Population, Health, and Environment",3.0,"Fall, in odd years",UN1015
SS,3420,Imaginary Worlds: Geographies of Science Fiction and Fantasy,3.0,"Spring, in even years",UN1015
SS,3501,Making History: Historical Research and Writing,3.0,"Fall, in odd years",
SS,3505,Military History of the U.S.,3.0,Fall,UN1015
SS,3510,History of American Technology,3.0,"Spring, in even years",UN1015
SS,3511,History of Science in America,3.0,"Spring, in even years",UN1015
SS,3513,History of Making Things: Craft and Industry in America,3.0,"Fall, in even years",UN1015
SS,3515,History of American Architecture,3.0,Spring,UN1015
SS,3520,U.S. Environmental History,3.0,Fall,UN1015
SS,3530,The Automobile in America,3.0,"Spring, Summer",UN1015
SS,3535,History of Privacy,3.0,Fall,UN1015
SS,3540,History of Michigan,3.0,On Demand,UN1015
SS,3541,The Copper Country,3.0,"Fall, Summer",UN1015
SS,3542,History of Detroit,3.0,Spring,UN1015
SS,3552,Renaissance &amp; Reformation,3.0,"Fall, in odd years",UN1015
SS,3553,Empires in World History,3.0,"Spring, in even years",UN1015
SS,3560,History of England I,3.0,"On Demand, in even years",UN1015
SS,3561,History of England II,3.0,"On Demand, in even years",UN1015
SS,3580,Technology and Society in History,3.0,"Fall, in even years",UN1015
SS,3581,History of Science,3.0,"Spring, in even years",UN1015
SS,3612,International Relations,3.0,"Spring, in even years",UN1015
SS,3621,Non-Profit Management,3.0,On Demand,UN1015
SS,3625,Policy Analysis,3.0,"Spring, in odd years",SS2620(C) and SS2001(C) and (PSY2720(C) or MA2720(C) or SS2720(C))
SS,3626,STEM Policy Lab at MTU,3.0,"Fall, Spring",
SS,3630,Environmental Policy and Politics,3.0,Spring,UN1015
SS,3640,Selected Topics in Cyber-Law,3.0,"Spring, in odd years",UN1015
SS,3650,Intellectual Property Management,3.0,"Spring, in odd years",UN1015
SS,3660,Constitutional Law,3.0,"Fall, in odd years",UN1015
SS,3661,Civil Rights &amp; Civil Liberties,3.0,"Spring, in even years",UN1015
SS,3665,"Crime, Incarceration, and Social Policy",3.0,"Fall, in even years",UN1015
SS,3750,Social Inequality,3.0,"Fall, in odd years, Spring, in odd years",UN1015
SS,3755,Sustainability and the Private Sector,3.0,Spring,UN1015
SS,3800,Energy Policy and Technology,3.0,Spring,UN1015
SS,3801,"Science, Technology, &amp; Society",3.0,Fall,UN1015
SS,3805,Environmental Justice,3.0,"Spring, in odd years",UN1015
SS,3811,Energy Security and Justice,3.0,"Fall, in odd years",UN1015
SS,3815,Energy and Society,3.0,"Summer, in odd years",UN1015
SS,3913,Sustainable Living Practicum,var,"Fall, Spring",
SS,3915,Experiencing Museums,3.0,"Fall, Spring",
SS,3920,Topics in Anthropology/Archaeology,3.0,On Demand,UN1015
SS,3950,Topics in American History,3.0,On Demand,UN1015
SS,3951,Topics in European History,3.0,On Demand,UN1015
SS,3952,Topics in World History,3.0,On Demand,UN1015
SS,3960,Cultural Immersion,var,On Demand,UN1015
SS,3961,Preparing for Cross-Cultural Immersion Experiences,3.0,Spring,UN1015
SS,3990,Topics in the Social Sciences,var,On Demand,UN1015
SS,4000,Independent Study,var,"Fall, Spring",
SS,4001,Social Thought,3.0,Fall,UN1015
SS,4009,Introduction to Survey Methodology,3.0,"Spring, in even years",
SS,4010,Applied Statistics for the Social Sciences,3.0,"Fall, in odd years",SS2720 or PSY2720 or MA2720 or BUS2100
SS,4040,Civic Communications,3.0,Spring,SS2001 and UN1015
SS,4041,Communication for Sustainability,3.0,Fall,UN1015
SS,4050,Advanced GIS Methods and Projects,3.0,"Fall, in odd years",(SS2050 or FW3540 or GE3250 or GE4540 or SU3540 or SU4010 or SU4012) and UN1015
SS,4101,Energy and Climate Policy,3.0,Fall,
SS,4120,Sustainable Development and Communities,3.0,Fall,UN1015
SS,4200,Environmental Anthropology,3.0,Fall,SS2100 and UN1015
SS,4211,Ethnographic Methods,3.0,Spring,UN1015
SS,4220,Archaeological Thought in Society,3.0,"Fall, in even years",
SS,4230,Archaeological Analysis and Interpretation,3.0,On Demand,SS2200
SS,4313,Sustainability Science,3.0,Fall,
SS,4390,Seminar in Sustainability,3.0,On Demand,UN1015
SS,4400,Environmental Sociology,3.0,On Demand,SS2700 or SS2400
SS,4420,Memory and Heritage,3.0,"Fall, in odd years",
SS,4450,Sustainable Tourism and Planning,3.0,"Fall, in even years",(SS2450 or SS2100 or SS2400 or SS2700) and UN1015
SS,4501,Senior Thesis,3.0,On Demand,SS4630
SS,4502,Historical Research,1.0,On Demand,
SS,4530,Deindustrialization and the Urban Environment,3.0,On Demand,UN1015
SS,4540,Global Environmental History,3.0,"Fall, in odd years",SS3520 and UN1015
SS,4550,History of Technology,3.0,"Spring, in odd years",(SS2500 or SS2501 or SS2502 or SS2503 or SS3510 or SS3580) and UN1015
SS,4551,Industrial Communities,3.0,"Fall, in even years",
SS,4552,Historical Archaeology,3.0,On Demand,
SS,4553,Material Culture Studies,3.0,"Fall, in odd years",SS3513
SS,4554,Global Industrial History,3.0,"Fall, in even years",
SS,4600,Industrial and Historical Archaeology,3.0,"Spring, in even years",SS2200 or SS3200 or SS3230 or SS3270
SS,4610,Cultural Resource Management,3.0,"Fall, in odd years",SS2100
SS,4625,Program Evaluation for Sustainable Development,3.0,"Spring, in odd years",SS2720 or MA2720 or PSY2720
SS,4630,Advanced Research in the Social Sciences,1.0,Fall,
SS,4700,Communities and Research,3.0,Fall,UN1015
